participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
2,x43qm99u,,0,183,183,etfs,Adios,128.200.135.199,2019-05-13 22:27:50.679404+00:00,1,,,633,2,568,0,1,0,11,7,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-1,-1,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
3,yilitp9y,,0,184,183,etfs,Adios,128.200.135.201,2019-05-13 22:27:51.996089+00:00,1,,,584,3,202,0,9,0,1,14,0,0,-9,6,0,2,27,0,0,-6,6,0,4,30,0,0,-12,-3,-3,-27,-27,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
4,kmtpki4s,,0,184,183,etfs,Adios,128.200.135.218,2019-05-13 22:27:52.100791+00:00,1,,,609.5,4,136,0,3,0,0,0,0,0,-3,15,0,0,0,0,0,-15,2,0,28,4,0,0,-4,-9,-9,-22,-22,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
5,5tjxnc3i,,0,183,183,etfs,Adios,128.200.135.208,2019-05-13 22:27:52.406799+00:00,1,,,891,5,560,24,2,-2,0,0,2,12,0,0,0,0,0,0,0,0,5,0,26,20,0,0,-10,-6,-6,-10,-10,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
6,h7nv1uec,,0,184,183,etfs,Adios,128.200.135.206,2019-05-13 22:27:52.543450+00:00,1,,,575.5,6,548,70,2,0,12,5,1,12,-2,3,-2,25,5,2,25,-1,0,0,21,4,0,0,0,-2,-2,-3,-3,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
7,fju5wxpa,,0,184,183,etfs,Adios,128.200.135.216,2019-05-13 22:27:52.878625+00:00,1,,,416,7,391,-53,3,1,13,3,2,9,-4,0,2,35,3,0,0,-2,2,-1,27,3,1,21,-2,-1,-1,-8,-8,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
8,xc55n0wh,,0,183,183,etfs,Adios,128.200.135.209,2019-05-13 22:27:54.580790+00:00,1,,,437.5,8,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-20,0,0,-20,-20,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
9,z8z5rcxe,,0,184,183,etfs,Adios,128.200.135.212,2019-05-13 22:27:56.309588+00:00,1,,,368.5,9,213,-41,4,1,13,1,0,0,-5,4,0,32,1,0,0,-4,3,1,30,1,0,0,-8,-1,-1,-17,-17,1,12,35,47,12,5,-1,35,2,-1,29,1,-2,6,6,cu5g7iza
1,d2af4q3j,,0,183,183,etfs,Adios,128.200.135.214,2019-05-13 22:27:49.817743+00:00,1,,,945,1,450,0,6,0,9,20,0,0,-6,2,0,18,6,0,0,-2,2,0,19,6,0,0,-4,4,4,-12,-12,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
2,x43qm99u,,0,183,183,etfs,Adios,128.200.135.199,2019-05-13 22:27:50.679404+00:00,1,,,633,2,568,0,1,0,12,5,0,0,-1,0,0,35,2,0,0,0,0,0,29,1,0,0,0,5,5,-1,-1,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
3,yilitp9y,,0,184,183,etfs,Adios,128.200.135.201,2019-05-13 22:27:51.996089+00:00,1,,,584,3,202,0,9,0,0,0,0,0,-9,6,0,1,40,0,0,-6,6,0,3,36,0,0,-12,-30,-30,-27,-27,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
4,kmtpki4s,,0,184,183,etfs,Adios,128.200.135.218,2019-05-13 22:27:52.100791+00:00,1,,,609.5,4,136,64,3,0,13.5,10,0,0,-3,15,0,0,0,0,0,-15,2,-2,0,0,2,29,0,-27,-27,-18,-18,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
5,5tjxnc3i,,0,183,183,etfs,Adios,128.200.135.208,2019-05-13 22:27:52.406799+00:00,1,,,891,5,584,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,32,14,0,0,-14,-20,-20,-14,-14,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
6,h7nv1uec,,0,184,183,etfs,Adios,128.200.135.206,2019-05-13 22:27:52.543450+00:00,1,,,575.5,6,618,0,2,0,13,5,0,0,-2,1,0,33,6,0,0,-1,0,0,28,3,0,0,0,-5,-5,-3,-3,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
7,fju5wxpa,,0,184,183,etfs,Adios,128.200.135.216,2019-05-13 22:27:52.878625+00:00,1,,,416,7,338,-128,4,0,14,3,3,10,-4,2,0,37,3,1,30,-2,1,4,33,5,1,27,-10,-17,-17,-16,-16,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
8,xc55n0wh,,0,183,183,etfs,Adios,128.200.135.209,2019-05-13 22:27:54.580790+00:00,1,,,437.5,8,280,160,0,0,0,0,0,0,0,0,0,30,5,0,0,0,10,-5,0,0,5,30,-10,-10,-10,-10,-10,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
9,z8z5rcxe,,0,184,183,etfs,Adios,128.200.135.212,2019-05-13 22:27:56.309588+00:00,1,,,368.5,9,172,-32,5,0,0,0,0,0,-5,4,0,0,0,0,0,-4,4,1,33,1,0,0,-10,-20,-20,-19,-19,1,13.75,37,50.75,13.75,3,-1,37,1,-1,32,8,-2,7,7,cu5g7iza
1,d2af4q3j,,0,183,183,etfs,Adios,128.200.135.214,2019-05-13 22:27:49.817743+00:00,1,,,945,1,450,0,6,0,10,7,0,0,6,2,0,16,2,0,0,4,2,0,3,7,0,0,6,20,20,16,16,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
2,x43qm99u,,0,183,183,etfs,Adios,128.200.135.199,2019-05-13 22:27:50.679404+00:00,1,,,633,2,568,15,1,-1,0,0,1,13,0,0,0,0,0,0,37,0,0,0,0,0,0,32,0,5,5,0,0,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
3,yilitp9y,,0,184,183,etfs,Adios,128.200.135.201,2019-05-13 22:27:51.996089+00:00,1,,,584,3,202,-111,9,0,0,0,0,0,9,6,1,42,1,0,0,14,6,2,40,2,0,0,24,17,17,47,47,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
4,kmtpki4s,,0,184,183,etfs,Adios,128.200.135.218,2019-05-13 22:27:52.100791+00:00,1,,,609.5,4,200,0,3,0,0,0,0,0,3,15,0,40,5,0,0,30,0,0,0,0,0,0,0,6,6,33,33,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
5,5tjxnc3i,,0,183,183,etfs,Adios,128.200.135.208,2019-05-13 22:27:52.406799+00:00,1,,,891,5,520,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,7,0,33,12,0,0,21,1,1,21,21,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
6,h7nv1uec,,0,184,183,etfs,Adios,128.200.135.206,2019-05-13 22:27:52.543450+00:00,1,,,575.5,6,618,-35,2,0,15,10,0,0,2,1,0,39,5,0,0,2,0,1,35,3,0,0,3,2,2,7,7,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
7,fju5wxpa,,0,184,183,etfs,Adios,128.200.135.216,2019-05-13 22:27:52.878625+00:00,1,,,416,7,210,172,4,1,15,3,2,12,5,2,-2,39,1,2,35,0,5,-3,35,2,3,30,6,-6,-6,11,11,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
8,xc55n0wh,,0,183,183,etfs,Adios,128.200.135.209,2019-05-13 22:27:54.580790+00:00,1,,,437.5,8,440,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,5,0,0,0,0,0,15,5,5,15,15,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
9,z8z5rcxe,,0,184,183,etfs,Adios,128.200.135.212,2019-05-13 22:27:56.309588+00:00,1,,,368.5,9,140,-41,5,0,0,0,0,0,5,4,1,45,1,0,0,10,5,0,0,0,0,0,15,10,10,30,30,1,15,41,56,15,3,1,41,2,2,35,3,3,8,8,cu5g7iza
1,d2af4q3j,,0,183,183,etfs,Adios,128.200.135.214,2019-05-13 22:27:49.817743+00:00,1,,,945,1,450,0,6,0,0,0,0,0,6,2,0,25,3,0,0,4,2,0,25,5,0,0,6,36,36,16,16,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
2,x43qm99u,,0,183,183,etfs,Adios,128.200.135.199,2019-05-13 22:27:50.679404+00:00,1,,,633,2,583,0,0,0,10,2,0,0,0,0,0,10,2,0,0,0,0,0,10,2,0,0,0,5,5,0,0,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
3,yilitp9y,,0,184,183,etfs,Adios,128.200.135.201,2019-05-13 22:27:51.996089+00:00,1,,,584,3,91,0,9,0,0,0,3,20,9,7,0,45,1,0,0,14,8,0,39,1,0,0,24,64,64,47,47,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
4,kmtpki4s,,0,184,183,etfs,Adios,128.200.135.218,2019-05-13 22:27:52.100791+00:00,1,,,609.5,4,200,-92.5,3,5,20,5,0,0,8,15,0,20,5,0,0,30,0,0,0,0,0,0,0,44,44,38,38,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
5,5tjxnc3i,,0,183,183,etfs,Adios,128.200.135.208,2019-05-13 22:27:52.406799+00:00,1,,,891,5,520,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,48,10,0,0,24,25,25,24,24,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
6,h7nv1uec,,0,184,183,etfs,Adios,128.200.135.206,2019-05-13 22:27:52.543450+00:00,1,,,575.5,6,583,0,2,0,17,15,0,0,2,1,0,45,3,0,0,2,1,0,38,2,0,0,3,9,9,7,7,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
7,fju5wxpa,,0,184,183,etfs,Adios,128.200.135.216,2019-05-13 22:27:52.878625+00:00,1,,,416,7,382,103.5,5,-3,17,3,3,13,2,0,0,43,1,0,0,0,2,-1,37,3,1,33,3,-1,-1,5,5,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
8,xc55n0wh,,0,183,183,etfs,Adios,128.200.135.209,2019-05-13 22:27:54.580790+00:00,1,,,437.5,8,440,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,5,0,0,0,0,0,15,20,20,15,15,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
9,z8z5rcxe,,0,184,183,etfs,Adios,128.200.135.212,2019-05-13 22:27:56.309588+00:00,1,,,368.5,9,99,37,5,-2,0,0,2,17,3,5,0,45,1,0,0,10,5,0,0,0,0,0,15,38,38,28,28,1,18.5,41,59.5,18.5,5,1,0,0,2,48,1,3,9,9,cu5g7iza
1,d2af4q3j,,0,183,183,etfs,Adios,128.200.135.214,2019-05-13 22:27:49.817743+00:00,1,,,945,1,450,41,6,-2,11,2,2,19,4,2,0,15,4,0,0,0,2,0,27,3,0,0,2,42,42,6,6,1,20.5,42.5,63,20.5,5,1,42.5,8,0,0,0,1,10,10,cu5g7iza
