participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,214,20,3,2,15,3,0,0,-5,2,0,15,3,0,0,-2,10,-2,0,0,3,25,-16,-22,0,-23,0,1,15,15,30,15,4,-1,0,0,-1,25,2,-2,2,2,h8jbztbi
1,cvcm3gz2,,0,184,183,etfs,Adios,128.200.135.218,2019-01-25 19:31:35.471233+00:00,1,,,713,1,400,-1,8,-3,0,0,3,17,-5,2,0,2,17,0,0,-2,2,2,27,2,0,0,-8,-23,0,-15,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
2,5p5d3wun,,0,184,183,etfs,Adios,128.200.135.212,2019-01-25 19:31:36.059922+00:00,1,,,573,2,440,120,8,-5,0,0,5,15,-3,2,-2,0,0,2,15,0,0,0,0,0,0,0,0,-7,0,-3,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
3,5sfkbrax,,0,184,183,etfs,Adios,128.200.135.214,2019-01-25 19:31:36.287112+00:00,1,,,682,3,485,0,5,0,8,2,0,0,-5,2,0,16,5,2,18,-2,0,0,20,2,0,0,0,-8,0,-7,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
4,66ndl6wq,,0,184,183,etfs,Adios,128.200.135.216,2019-01-25 19:31:39.734961+00:00,1,,,540,4,328,-25,3,3,25,3,2,25,-6,8,0,9,1,4,50,-8,2,-1,15,1,1,25,-2,-38,0,-16,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
5,qto5fhjj,,0,184,183,etfs,Adios,128.200.135.206,2019-01-25 19:31:40.789696+00:00,1,,,422,5,450,-181,0,4,18,4,0,0,-4,6,2,20,4,2,10,-8,0,3,30,3,0,0,-6,-30,0,-18,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
6,prd4jg1a,,0,184,183,etfs,Adios,128.200.135.201,2019-01-25 19:31:40.892420+00:00,1,,,589,6,411,0,1,0,9,5,1,18,-1,8,0,15,4,0,0,-8,0,0,25,4,0,0,0,-24,0,-9,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
7,roycq20l,,0,184,183,etfs,Adios,128.200.135.199,2019-01-25 19:31:41.653346+00:00,1,,,546,7,320,26,0,0,7,2,0,0,0,0,0,7,2,0,0,0,8,-1,0,0,1,2,-14,-30,0,-14,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
8,sp2tp47u,,0,184,183,etfs,Adios,128.200.135.209,2019-01-25 19:31:47.045126+00:00,1,,,497,8,280,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,10,0,0,0,10,28,-20,-40,0,-20,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,234,61,5,1,17,3,0,0,-6,2,0,17,3,0,0,-2,8,-3,0,0,3,25,-10,-40,0,-18,0,1,17,17.5,34.5,17,8,-1,17.5,4,-1,26,5,-2,3,3,h8jbztbi
