participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
6,fgs7p008,,0,184,183,etfs,Adios,128.200.135.209,2019-04-03 22:25:11.916651+00:00,1,,,698.5,6,431.99,20,2,0,0,0,0,0,2,6,-1,0,0,1,20,-5,0,0,20,1,0,0,0,4,0,-3,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
7,47jwsets,,0,184,183,etfs,Adios,128.200.135.206,2019-04-03 22:25:12.733295+00:00,1,,,584,7,227.95,-14,1,-1,0,0,1,11,0,0,0,18,5,0,0,0,12,1,25,5,5,26,0,24,0,0,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,313.27,0,1,0,10,1,0,0,1,0,0,10,1,0,0,0,8,0,0,0,0,23,0,23,0,1,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,308.75,14,2,1,11,2,0,0,3,1,0,0,0,0,0,-1,7,-1,20,1,1,22,0,21,0,2,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,504.07,-27,0,0,0,0,0,0,0,3,0,0,0,0,0,-3,0,1,27,18,0,0,0,3,0,-3,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,314.48,0,10,0,0,0,4,14,10,5,0,0,0,2,23,-5,2,0,25,2,0,0,0,26,0,5,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,450,0,5,0,0,0,0,0,5,2,0,0,0,0,0,-2,1,0,0,0,0,0,0,16,0,3,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
4,ugdc0p59,,0,184,183,etfs,Adios,128.200.135.212,2019-04-03 22:25:08.189545+00:00,1,,,553.8,4,415.51,0,2,0,10.01,1,0,25,2,7,0,15,1,1,25,-7,0,0,20,2,0,25,0,-6,0,-5,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
5,xjtlgivv,,0,184,183,etfs,Adios,128.200.135.201,2019-04-03 22:25:11.697726+00:00,1,,,626.8,5,361.98,0,7,0,0,0,0,0,7,7,0,0,0,0,0,-7,0,0,25,1,0,0,0,9,0,0,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
6,fgs7p008,,0,184,183,etfs,Adios,128.200.135.209,2019-04-03 22:25:11.916651+00:00,1,,,698.5,6,451.99,0,2,0,0,0,0,0,2,5,0,0,0,0,0,-5,0,0,20,1,0,0,0,1,0,-3,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
7,47jwsets,,0,184,183,etfs,Adios,128.200.135.206,2019-04-03 22:25:12.733295+00:00,1,,,584,7,213.95,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,13,0,25.5,6,0,0,0,24,0,0,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,313.27,27,1,0,10,2,0,0,1,0,0,10,2,0,0,0,8,-1,0,0,1,23,0,24,0,1,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,322.75,0,3,0,0,0,1,11,3,1,0,21,2,0,0,-1,6,0,25.5,1,0,0,0,23,0,2,0,1,11,20,31,0,0,1,0,0,-1,27,1,0,6,6,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,477.07,-54,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,2,27,17,0,0,0,6,0,3,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,314.48,-54,10,0,10,1,2,12,-10,5,0,15,2,0,0,5,2,2,30,2,0,0,0,21,0,-5,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
