participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,440,0,8,-2,0,0,2,7,-6,2,2,10,2,0,0,4,0,0,,,,,0,-12,-12,-2,-2,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,410,0,8,0,8,10,8,13,-8,5,0,10,20,5,20,5,0,0,,,,,0,-16,-16,-3,-3,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,396,40,2,-2,4,2,2,2,0,8,-2,2,2,2,2,6,0,0,,,,,0,-4,-4,6,6,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,316,0,12,0,6,10,6,12,-12,8,0,10,15,2,20,8,0,0,,,,,0,-24,-24,-4,-4,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,412,-40,0,4,10,10,0,0,-4,8,0,7,5,0,0,8,0,0,,,,,0,-4,-4,4,4,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,272,-20,11,0,7,2,0,0,-11,10,2,11,2,1,18,12,0,0,,,,,0,-20,-20,1,1,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,298,0,9,0,5,1,0,0,-9,9,0,6,1,0,0,9,0,0,,,,,0,-18,-18,0,0,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,280,20,10,0,1,1,0,0,-10,10,-2,10,0,2,10,8,0,0,,,,,0,-22,-22,-2,-2,1,10,10,20,10,4,-1,10,4,1,0,,0,2,2,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,524,-134,0,10,12,10,0,0,-10,0,2,12,10,0,0,2,0,0,,,,,0,-8,-8,-8,-8,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,440,0,6,0,8,1,0,0,-6,4,0,0,0,0,0,4,0,0,,,,,0,-14,-14,-2,-2,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,410,77,8,-7,9,20,8,11,-1,5,0,9,20,5,20,5,0,0,,,,,0,-12,-12,4,4,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,436,24,0,0,5,2,0,2,0,6,-2,6,3,2,2,4,0,0,,,,,0,0,0,4,4,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,316,0,12,0,8,10,6,12,-12,8,0,11,15,2,18,8,0,0,,,,,0,-28,-28,-4,-4,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,372,0,4,0,6,5,0,0,-4,8,0,0,0,3,18,8,0,0,,,,,0,0,0,4,4,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,252,0,11,0,0,0,2,12,-11,12,0,0,0,2,18,12,0,0,,,,,0,-19,-19,1,1,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,298,11,9,-1,0,0,1,11,-8,9,0,0,0,0,0,9,0,0,,,,,0,-17,-17,1,1,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,300,22,10,-2,0,0,2,10,-8,8,0,8,4,0,0,8,0,0,,,,,0,-22,-22,0,0,1,11,12,23,11,10,-1,12,2,1,0,,0,3,3,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,390,-30,10,6,11,10,5,15,-16,2,-2,12,10,2,15,0,0,0,,,,,0,-24,-24,-16,-16,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,440,33,6,-3,0,0,3,10,-3,4,0,0,0,0,0,4,0,0,,,,,0,-13,-13,1,1,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,487,101,1,-1,9,20,1,11,0,5,-5,9,20,5,13,0,0,0,,,,,0,-12,-12,0,0,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,460,18,0,0,1,2,0,0,0,4,-1,4,1,1,3,3,0,0,,,,,0,3,3,3,3,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,316,-180,12,0,10,8,6,12,-12,8,10,18,12,2,20,18,0,0,,,,,0,-22,-22,6,6,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,372,0,4,0,0,0,2,12,-4,8,0,15,4,0,0,8,0,0,,,,,0,4,4,4,4,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,252,36,11,0,5,2,2,12,-11,12,-2,8,2,2,15,10,0,0,,,,,0,-20,-20,-1,-1,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,309,0,8,0,8,1,0,0,-8,9,0,12,1,0,0,9,0,0,,,,,0,-16,-16,1,1,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,322,22,8,-2,0,0,2,10,-6,8,0,3,10,0,0,8,0,0,,,,,0,-20,-20,2,2,1,11,18,29,11,6,-1,18,10,1,0,,0,4,4,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,360,-90,16,0,11,10,10,15,-16,0,5,18,10,0,0,5,0,0,,,,,0,-35,-35,-11,-11,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,473,18,3,0,0,0,0,0,-3,4,-1,0,0,1,18,3,0,0,,,,,0,-13,-13,0,0,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,588,0,0,0,9,20,0,0,0,0,0,9,20,0,0,0,0,0,,,,,0,-12,-12,0,0,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,478,36,0,0,0,0,0,0,0,3,-2,4,2,2,3,1,0,0,,,,,0,4,4,1,1,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,136,-36,12,0,10,4,6,12,-12,18,2,18,2,4,20,20,0,0,,,,,0,-14,-14,8,8,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,372,54,4,0,10,5,0,0,-4,8,-3,0,0,3,18,5,0,0,,,,,0,5,5,1,1,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,288,18,11,0,8,3,2,14,-11,10,-1,10,2,1,18,9,0,0,,,,,0,-22,-22,-2,-2,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,309,0,8,0,0,0,1,12,-8,9,0,0,0,1,20,9,0,0,,,,,0,-15,-15,1,1,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,344,0,6,0,0,0,0,0,-6,8,0,11,5,0,0,8,0,0,,,,,0,-18,-18,2,2,1,11,18,29,0,0,-1,18,7,1,0,,0,5,5,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,270,-11,16,1,11,10,10,15,-17,5,0,15,10,5,25,5,0,0,,,,,0,-47,-47,-12,-12,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,491,0,3,0,6,2,0,0,-3,3,0,0,0,0,0,3,0,0,,,,,0,-13,-13,0,0,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,588,0,0,0,9,20,0,0,0,0,0,9,20,0,0,0,0,0,,,,,0,-12,-12,0,0,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,514,16,0,0,1,2,0,0,0,1,-1,3,3,1,4,0,0,0,,,,,0,4,4,0,0,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,100,-16,12,0,8,3,4,12,-12,20,1,16,2,2,20,21,0,0,,,,,0,-5,-5,9,9,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,426,-33,4,3,12,3,0,0,-7,5,0,0,0,2,18,5,0,0,,,,,0,3,3,-2,-2,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,306,33,11,-3,0,0,3,11,-8,9,0,14,3,0,0,9,0,0,,,,,0,-21,-21,1,1,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,309,11,8,-1,5,1,1,11,-7,9,0,12,1,1,19,9,0,0,,,,,0,-13,-13,2,2,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,344,0,6,0,0,0,0,0,-6,8,0,10,5,0,0,8,0,0,,,,,0,-16,-16,2,2,1,11,16,27,11,4,-1,16,1,1,0,,0,6,6,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,259,0,17,0,8,10,10,15,-17,5,0,16,10,0,0,5,0,0,,,,,0,-59,-59,-12,-12,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,491,0,3,0,6,1,1,11,-3,3,0,0,0,0,0,3,0,0,,,,,0,-13,-13,0,0,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,588,0,0,0,1,20,0,0,0,0,0,1,20,0,0,0,0,0,,,,,0,-12,-12,0,0,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,4,4,0,0,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,84,0,12,0,8,2,4,12,-12,21,0,17,3,3,20,21,0,0,,,,,0,4,4,9,9,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,393,0,7,0,5,2,0,0,-7,5,0,16,3,0,0,5,0,0,,,,,0,1,1,-2,-2,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,339,0,8,0,0,0,2,12,-8,9,0,14,1,0,0,9,0,0,,,,,0,-20,-20,1,1,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,320,0,7,0,0,0,0,0,-7,9,0,0,0,1,18,9,0,0,,,,,0,-11,-11,2,2,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,344,0,6,0,0,0,3,10,-6,8,0,10,5,0,0,8,0,0,,,,,0,-14,-14,2,2,1,11,16,27,0,0,-1,0,0,1,0,,0,7,7,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,259,0,17,0,0,0,7,13,-17,5,0,15,10,0,0,10,0,0,,,,,0,-66,-66,-7,-7,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,491,0,3,0,6,3,0,0,-3,3,0,0,0,3,18,6,0,0,,,,,0,-10,-10,3,3,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,588,-27,0,3,9,10,0,0,-3,0,0,9,10,0,0,0,0,0,,,,,0,-15,-15,-3,-3,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,530,0,0,0,3,2,0,0,0,0,0,2,2,0,0,0,0,0,,,,,0,4,4,0,0,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,84,-17,12,0,8,3,3,12,-12,21,1,17,3,3,20,44,0,0,,,,,0,36,36,32,32,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,393,-18,7,2,10,2,0,0,-9,5,0,16,3,0,0,10,0,0,,,,,0,2,2,1,1,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,339,0,8,0,5,2,0,0,-8,9,0,13,3,0,0,18,0,0,,,,,0,-10,-10,10,10,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,320,0,7,0,5,1,0,0,-7,9,0,8,1,0,0,18,0,0,,,,,0,0,0,11,11,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,344,62,6,-5,3,2,5,3,-1,8,-1,5,3,1,4,14,0,0,,,,,0,-1,-1,13,13,1,9,17,26,9,5,-1,17,1,2,0,,0,8,8,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,259,-160,17,0,0,0,10,11,-17,5,8,20,10,0,0,26,0,0,,,,,0,-57,-57,9,9,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,491,60,3,0,0,0,0,0,-3,3,-3,0,0,3,17,0,0,0,,,,,0,-13,-13,-3,-3,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,561,0,3,0,9,10,3,11,-3,0,0,9,20,0,0,0,0,0,,,,,0,-18,-18,-3,-3,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,530,0,0,0,1,2,0,2,0,0,0,3,3,0,2,0,0,0,,,,,0,4,4,0,0,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
5,wxfkdv20,,0,183,183,etfs2,Adios,128.200.135.206,2019-09-05 22:21:22.404868+00:00,1,,,863,5,67,40,12,0,0,0,12,10,-12,22,-2,18,3,2,20,40,0,0,,,,,0,64,64,28,28,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
6,i48eq1i2,,0,184,183,etfs2,Adios,128.200.135.218,2019-09-05 22:21:23.235257+00:00,1,,,693,6,375,0,9,0,0,0,0,0,-9,5,0,20,5,0,0,10,0,0,,,,,0,3,3,1,1,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
7,bchl5jmk,,0,183,183,etfs2,Adios,128.200.135.220,2019-09-05 22:21:25.193705+00:00,1,,,644,7,339,20,8,0,7,5,5,11,-8,9,-1,15,2,1,19,16,0,0,,,,,0,-2,-2,8,8,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
8,25bqanty,,0,184,183,etfs2,Adios,128.200.135.209,2019-09-05 22:21:25.686604+00:00,1,,,624,8,320,40,7,0,8,1,1,11,-7,9,-2,0,0,2,17,14,0,0,,,,,0,7,7,7,7,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
9,vuwos0mz,,0,184,183,etfs2,Adios,128.200.135.214,2019-09-05 22:21:37.205122+00:00,1,,,601,9,406,0,1,0,4,2,0,0,-1,7,0,7,4,0,0,14,0,0,,,,,0,12,12,13,13,1,9,20,29,0,0,-1,20,8,2,0,,0,9,9,j8ek3l5z
1,v5z3j3eb,,0,184,183,etfs2,Adios,128.200.135.201,2019-09-05 22:21:16.429610+00:00,1,,,666,1,99,0,17,0,0,0,10,11,17,13,0,0,0,3,25,26,0,0,,,,,0,-14,-14,43,43,1,9,22,31,9,4,1,22,4,2,0,,0,10,10,j8ek3l5z
2,ws2s8aac,,0,184,183,etfs2,Adios,128.200.135.199,2019-09-05 22:21:16.605202+00:00,1,,,568.5,2,551,0,3,0,6,3,3,10,3,0,0,0,0,0,0,0,0,0,,,,,0,-10,-10,3,3,1,9,22,31,9,4,1,22,4,2,0,,0,10,10,j8ek3l5z
3,fgdkovl6,,0,184,183,etfs2,Adios,128.200.135.208,2019-09-05 22:21:17.921108+00:00,1,,,584,3,561,-9,3,1,9,10,3,11,4,0,0,9,10,0,0,0,0,0,,,,,0,-14,-14,4,4,1,9,22,31,9,4,1,22,4,2,0,,0,10,10,j8ek3l5z
4,yk3f7gax,,0,184,183,etfs2,Adios,128.200.135.216,2019-09-05 22:21:18.308891+00:00,1,,,492.5,4,530,0,0,0,2,1,0,0,0,0,0,12,4,0,5,0,0,0,,,,,0,4,4,0,0,1,9,22,31,9,4,1,22,4,2,0,,0,10,10,j8ek3l5z
