participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,367,-1,3,2,17,2,1,19,5,9,-1,12,2,1,19,8,0,0,,,,,0,19,19,13,13,1,10,19,29,10,15,1,19,8,1,0,,0,2,2,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,365,145,11,-5,0,0,5,5,6,5,-5,0,0,5,5,0,0,0,,,,,0,0,0,6,6,1,10,19,29,10,15,1,19,8,1,0,,0,2,2,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,290,-46,9,-3,0,0,3,10,6,10,4,21,4,0,0,14,0,0,,,,,0,21,21,20,20,1,10,19,29,10,15,1,19,8,1,0,,0,2,2,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,280,20,10,-2,0,0,2,9,8,10,0,0,0,0,0,10,0,0,,,,,0,18,18,18,18,1,10,19,29,10,15,1,19,8,1,0,,0,2,2,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,490,0,3,0,0,0,0,0,3,2,0,3,19,0,0,2,0,0,,,,,0,4,4,5,5,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,5,2,0,15,2,0,0,2,0,0,,,,,0,11,11,7,7,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,325,-50.25,10,5,12,5,0,0,15,7,0,16,3,0,0,7,0,0,,,,,0,36,36,22,22,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,323,100,15,0,0,0,15,11,15,5,-5,17,18,5,19,0,0,0,,,,,0,40,40,15,15,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,320,-90.45,2,9,10.1,9,0,0,11,12,0,19,2,0,0,12,0,0,,,,,0,43,43,23,23,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,366,-50.05,5,1,16,1,1,20,6,8,2,20,2,2,23,10,0,0,,,,,0,35,35,16,16,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,510,50.25,6,-5,0,0,5,5,1,0,0,0,0,0,0,0,0,0,,,,,0,1,1,1,1,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,244,-39.7,6,-6,0,0,6,10,0,14,5,20,6,0,0,19,0,0,,,,,0,40,40,19,19,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,300,80.2,8,-4,0,0,4,9,4,10,-2,0,0,2,18,8,0,0,,,,,0,30,30,12,12,1,10.05,20,30.05,10.05,15,1,20,7,1,0,,0,3,3,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,490,0,3,0,0,0,0,0,-3,2,0,5,20,0,0,-2,0,0,,,,,0,-1,-1,-5,-5,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,-5,2,0,15,2,0,0,-2,0,0,,,,,0,4,4,-7,-7,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,274.75,0,15,0,0,0,0,0,-15,7,0,16,3,0,0,-7,0,0,,,,,0,14,14,-22,-22,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,423,33,15,-3,0,0,15,11,-12,0,0,17,19,0,0,0,0,0,,,,,0,28,28,-12,-12,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,229.55,0,11,0,10.1,7,0,0,-11,12,0,19,5,0,0,-12,0,0,,,,,0,20,20,-23,-23,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,315.95,-36,6,1,19,1,3,30,-7,10,1,30,3,2,20,-11,0,0,,,,,0,17,17,-18,-18,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,560.25,-44,1,4,15,5,1,10,-5,0,0,0,0,0,0,0,0,0,,,,,0,-4,-4,-5,-5,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,204.3,0,0,0,0,0,0,0,0,19,0,20,10,0,0,-19,0,0,,,,,0,21,21,-19,-19,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,380.2,47,4,-2,0,0,2,10,-2,8,-1,0,0,1,19,-7,0,0,,,,,0,21,21,-9,-9,1,11,25,36,11,6,-1,25,3,-1,0,,0,4,4,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,490,0,3,0,5,15,0,0,-3,2,0,5,27,0,0,2,0,0,,,,,0,-2,-2,-1,-1,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,-5,2,0,19,2,0,0,2,0,0,,,,,0,1,1,-3,-3,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,274.75,0,15,0,0,0,2,20,-15,7,0,16,3,0,0,7,0,0,,,,,0,6,6,-8,-8,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,456,77,12,-7,0,0,12,11,-5,0,0,18,20,0,0,0,0,0,,,,,0,23,23,-5,-5,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,229.55,-33,11,8,11.1,8,4,11,-19,12,-2,0,0,2,25,10,0,0,,,,,0,11,11,-9,-9,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,279.95,44,7,1,19,1,3,20,-8,11,-2,19,1,2,20,9,0,0,,,,,0,18,18,1,1,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,516.25,22,5,-2,1,1,2,10,-3,0,0,0,0,0,0,0,0,0,,,,,0,-7,-7,-3,-3,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,204.3,-165,0,0,0,0,0,0,0,19,6,30,6,0,0,25,0,0,,,,,0,46,46,25,25,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,427.2,55,2,0,0,0,1,11,-2,7,-2,0,0,2,25,5,0,0,,,,,0,24,24,3,3,1,11,27.5,38.5,11,9,-1,27.5,6,1,0,,0,5,5,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,490,0,3,0,10,15,0,0,-3,2,0,7,35,0,0,-2,0,0,,,,,0,-7,-7,-5,-5,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,-5,2,0,20,2,0,0,-2,0,0,,,,,0,-6,-6,-7,-7,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,274.75,0,15,0,0,0,1,16,-15,7,0,25,3,0,0,-7,0,0,,,,,0,-16,-16,-22,-22,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,533,44,5,-4,9,15,5,11,-1,0,0,17,15,0,0,0,0,0,,,,,0,22,22,-1,-1,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,196.55,-55,19,5,11,5,0,0,-24,10,0,25,2,0,0,-10,0,0,,,,,0,-23,-23,-34,-34,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,323.95,14.5,8,1,15,1,2,20,-9,9,-1,21,2,1,20,-8,0,0,,,,,0,1,1,-17,-17,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,538.25,0,3,0,10,3,0,0,-3,0,0,10,1,0,0,0,0,0,,,,,0,-10,-10,-3,-3,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,39.3,-25.5,0,0,0,0,0,0,0,25,1,28,1,0,0,-26,0,0,,,,,0,20,20,-26,-26,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,482.2,22,2,-2,0,0,2,10,0,5,0,0,0,2,26,-5,0,0,,,,,0,19,19,-5,-5,1,11,25.5,36.5,11,6,-1,25.5,1,-1,0,,0,6,6,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,490,-88,3,8,12,8,0,0,11,2,0,28,7,0,0,-2,0,0,,,,,0,2,2,9,9,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,5,2,0,19,2,0,0,-2,0,0,,,,,0,-3,-3,3,3,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,274.75,-60,15,0,0,0,2,15,15,7,2,30,3,0,0,-9,0,0,,,,,0,-10,-10,6,6,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,577,11,1,-1,9,20,1,11,0,0,0,17,20,0,0,0,0,0,,,,,0,22,22,0,0,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,141.55,132,24,-12,0,0,12,11,12,10,0,25,4,0,0,-10,0,0,,,,,0,-21,-21,2,2,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,338.45,49,9,1,18,1,1,20,10,8,-2,18,1,2,20,-6,0,0,,,,,0,5,5,4,4,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,538.25,-33,3,3,12,3,2,13,6,0,0,27,3,0,0,0,0,0,,,,,0,-4,-4,6,6,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,13.8,-11,0,1,11,1,0,0,1,26,0,0,0,0,0,-26,0,0,,,,,0,-5,-5,-25,-25,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,504.2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-5,0,0,,,,,0,14,14,-5,-5,1,11,30,41,11,13,1,30,2,-1,0,,0,7,7,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,402,-90,11,0,10,4,0,0,11,2,3,30,7,0,0,10,0,0,,,,,0,23,23,21,21,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,5,2,0,25,2,0,0,4,0,0,,,,,0,6,6,9,9,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,214.75,0,15,0,0,0,2,35,15,9,0,15,1,0,0,18,0,0,,,,,0,23,23,33,33,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,588,0,0,0,9,20,0,0,0,0,0,17,20,0,0,0,0,0,,,,,0,22,22,0,0,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,273.55,210,12,-5,11,5,5,12,7,10,-5,0,0,5,30,10,0,0,,,,,0,-4,-4,17,17,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,387.45,18,10,1,20,1,2,18,11,6,-1,20,2,1,18,10,0,0,,,,,0,26,26,21,21,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,505.25,-198,6,4,12,6,3,13,10,0,5,33,5,0,0,10,0,0,,,,,0,16,16,20,20,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,2.8,0,1,0,0,0,0,0,1,26,0,0,0,0,0,52,0,0,,,,,0,48,48,53,53,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,504.2,60,0,0,0,0,0,0,0,5,-2,0,0,2,29,6,0,0,,,,,0,20,20,6,6,1,12,30,42,12,5,1,30,8,2,0,,0,8,8,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,312,0,11,0,11,4,0,0,11,5,0,28,5,0,0,10,0,0,,,,,0,44,44,21,21,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,5,2,0,25,2,0,0,4,0,0,,,,,0,15,15,9,9,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,214.75,-28,15,2,25,2,2,15,17,9,0,16,1,0,0,18,0,0,,,,,0,58,58,35,35,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
4,lfsnlxpt,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-08 20:24:57.331809+00:00,1,,,730,4,588,0,0,0,9,22,0,0,0,0,0,16,22,0,0,0,0,0,,,,,0,22,22,0,0,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
5,21foj0fe,,0,183,183,etfs2,Adios,128.200.135.214,2019-05-08 20:24:57.393056+00:00,1,,,741,5,483.55,32,7,0,11,20,0,0,7,5,-1,25,8,1,30,8,0,0,,,,,0,11,11,15,15,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
6,ui4m6q0g,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-08 20:24:58.075052+00:00,1,,,650.7,6,405.45,50,11,1,18,1,2,20,12,5,-2,20,2,2,22,6,0,0,,,,,0,44,44,18,18,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
7,40o2cag1,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-08 20:24:58.587549+00:00,1,,,522.7,7,307.25,-86,10,-3,13,5,5,14,7,5,4,32,5,5,34,18,0,0,,,,,0,41,41,25,25,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
8,tiu8bvj6,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-08 20:24:59.936716+00:00,1,,,477.8,8,2.8,0,1,0,0,0,0,0,1,26,0,0,0,0,0,52,0,0,,,,,0,101,101,53,53,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
9,5sxunbvb,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-08 20:25:00.607817+00:00,1,,,666.2,9,564.2,32,0,0,0,0,0,0,0,3,-1,0,0,1,29,4,0,0,,,,,0,24,24,4,4,1,14,32,46,14,3,1,32,4,2,0,,0,9,9,7digmq7m
1,dbfomqv1,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-08 20:24:55.731207+00:00,1,,,657,1,312,0,11,0,15,5,0,0,11,5,0,30,3,0,0,10,0,0,,,,,0,65,65,21,21,1,16,30,46,16,7,1,30,2,2,0,,0,10,10,7digmq7m
2,bmzh5z11,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-08 20:24:56.011414+00:00,1,,,654,2,470,0,5,0,0,0,0,0,5,2,0,30,2,0,0,4,0,0,,,,,0,24,24,9,9,1,16,30,46,16,7,1,30,2,2,0,,0,10,10,7digmq7m
3,7ldk691z,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-08 20:24:56.606369+00:00,1,,,540.8,3,186.75,-48,17,3,18,3,0,0,20,9,0,28,1,0,0,18,0,0,,,,,0,96,96,38,38,1,16,30,46,16,7,1,30,2,2,0,,0,10,10,7digmq7m
