participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,677.5,21,1,-1,10,10,1,20,0,7,0,31,5,5,40,14,0,0,,,,,0,49,0,14,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,415.5,0,10,0,0,0,10,25,-10,8,0,0,0,8,45,16,0,0,,,,,0,-3,0,6,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,466,0,6,0,0,0,0,0,-6,3,0,0,0,0,0,6,0,0,,,,,0,-7,0,0,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,148,169.5,13,-3,10,3,3,15,-10,11,-3,5,3,3,10,16,0,0,,,,,0,20,0,6,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,680,0,3,0,20,5,3,40,-3,0,0,10,5,0,20,0,0,0,,,,,0,-13,0,-3,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,412.5,0,11,0,20,3,0,0,-11,5,0,0,0,1,40,10,0,0,,,,,0,-11,0,-1,0,1,21,35.5,56.5,21,4,-1,35.5,3,2,0,,0,9,9,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,66.5,-23.5,15,1,25,1,5,30,16,9,0,36,1,0,0,0,0,0,,,,,0,16,0,16,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,30,0,0,0,0,0,0,0,0,15,0,0,0,2,45,0,0,0,,,,,0,72,0,0,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,261.5,0,5,0,22,3,0,0,5,5,0,0,0,2,37,0,0,0,,,,,0,18,0,5,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,698.5,36.5,0,0,11,10,0,0,0,7,-1,25,5,1,35,0,0,0,,,,,0,49,0,0,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,415.5,0,10,0,0,0,10,25,10,8,0,0,0,8,40,0,0,0,,,,,0,7,0,10,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,466,-36.5,6,0,18,1,0,0,6,3,1,40,1,0,0,0,0,0,,,,,0,-1,0,6,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,317.5,0,10,0,20,6,3,40,10,8,0,25,6,1,45,0,0,0,,,,,0,30,0,10,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,680,0,3,0,15,3,3,25,3,0,0,15,3,0,25,0,0,0,,,,,0,-10,0,3,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,412.5,23.5,11,-1,0,0,1,20,10,5,0,30,3,0,0,0,0,0,,,,,0,-1,0,10,0,1,23.5,36.5,60,23.5,1,1,36.5,1,0,0,,0,10,10,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,43,0,16,0,0,0,6,30,-16,9,0,0,0,0,0,18,0,0,,,,,0,18,0,2,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,30,62,0,0,0,0,0,0,0,15,-2,0,0,2,30,26,0,0,,,,,0,98,0,26,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,261.5,0,5,0,0,0,2,25,-5,5,0,0,0,2,40,10,0,0,,,,,0,23,0,5,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,735,-31,0,0,12,10,0,0,0,6,1,31,10,5,40,14,0,0,,,,,0,63,0,14,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,415.5,0,10,0,0,0,10,25,-10,8,0,0,0,8,35,16,0,0,,,,,0,13,0,6,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,429.5,-51,6,1,30,1,0,0,-7,4,1,40,1,0,0,10,0,0,,,,,0,2,0,3,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,317.5,-60,10,3,20,6,3,40,-13,8,0,30,6,1,50,16,0,0,,,,,0,33,0,3,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,680,60,3,-3,15,5,3,20,0,0,0,30,5,0,10,0,0,0,,,,,0,-10,0,0,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,436,20,10,-1,0,0,1,20,-9,5,0,0,0,0,0,10,0,0,,,,,0,0,0,1,0,1,20,31,51,20,4,-1,31,2,2,0,,0,11,11,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,43,-30,16,0,0,0,0,0,-16,9,1,32,1,0,0,20,0,0,,,,,0,22,0,4,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,92,60,0,0,0,0,0,0,0,13,-2,0,0,2,30,22,0,0,,,,,0,120,0,22,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,261.5,60,5,-3,15,2,3,20,-2,5,0,0,0,2,35,10,0,0,,,,,0,31,0,8,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,704,-150,0,0,14,10,0,0,0,7,5,40,5,2,50,24,0,0,,,,,0,87,0,24,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,415.5,410,10,-10,0,0,10,20,0,8,-7,0,0,8,30,2,0,0,,,,,0,15,0,2,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,378.5,-30,7,0,25,1,1,18,-7,5,1,35,1,1,30,12,0,0,,,,,0,7,0,5,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,257.5,-60,13,3,20,6,3,40,-16,8,0,20,6,2,40,16,0,0,,,,,0,33,0,0,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,740,-200,0,10,20,10,0,20,-10,0,0,20,10,0,20,0,0,0,,,,,0,-20,0,-10,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,456,-60,9,0,0,0,0,0,-9,5,2,30,2,0,0,14,0,0,,,,,0,5,0,5,0,1,20,30,50,20,14,-1,30,9,2,0,,0,12,12,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,13,0,16,0,0,0,0,0,16,10,0,0,0,5,50,0,0,0,,,,,0,38,0,16,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,152,0,0,0,0,0,0,0,0,11,0,0,0,4,25,0,0,0,,,,,0,120,0,0,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,321.5,44,2,-2,17,2,2,20,0,5,0,0,0,3,32,0,0,0,,,,,0,31,0,0,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,554,0,0,0,5,3,0,0,0,12,0,3,25,2,35,0,0,0,,,,,0,87,0,0,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,825.5,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,0,,,,,0,15,0,0,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,348.5,-66.5,7,2,24,2,0,0,9,6,1,34,1,0,0,0,0,0,,,,,0,16,0,9,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,197.5,22.5,16,0,20,4,2,40,16,8,-1,10,4,1,20,0,0,0,,,,,0,49,0,16,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,540,0,10,0,20,0,0,20,10,0,0,20,0,0,20,0,0,0,,,,,0,-10,0,10,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,396,0,9,0,20,8,0,0,9,7,0,0,0,0,0,0,0,0,,,,,0,14,0,9,0,1,22,22.5,44.5,22,2,1,22.5,1,0,0,,0,13,13,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,13,0,16,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,,,,,0,54,0,16,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,152,297,0,0,0,0,0,0,0,11,-11,0,0,11,15,0,0,0,,,,,0,120,0,0,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,365.5,0,0,1,27,5,0,0,1,5,-1,25,2,3,27,0,0,0,,,,,0,32,0,1,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,554,-270,0,0,20,10,0,0,0,12,10,31,10,5,35,0,0,0,,,,,0,87,0,0,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,825.5,27,0,0,0,0,0,0,0,1,-1,0,0,1,20,0,0,0,,,,,0,15,0,0,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,282,54,9,-1,25,2,1,20,8,7,-1,25,2,1,20,0,0,0,,,,,0,24,0,8,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,220,-108,16,0,20,4,2,40,16,7,4,30,4,1,50,0,0,0,,,,,0,65,0,16,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,540,0,10,0,10,2,0,15,10,0,0,10,2,0,15,0,0,0,,,,,0,0,0,10,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,396,0,9,0,0,0,0,0,9,7,0,20,1,0,0,0,0,0,,,,,0,23,0,9,0,1,27,27,54,27,1,1,27,14,0,0,,0,14,14,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,13,0,16,0,0,0,5,30,16,10,0,0,0,0,0,0,0,0,,,,,0,343,0,289,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,449,0,0,0,9,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,569,0,449,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,365.5,-10,1,3,30,3,0,0,4,4,-2,0,0,2,30,0,0,0,,,,,0,451.5,0,419.5,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,284,-160,0,0,11,5,0,0,0,22,4,40,5,10,50,0,0,0,,,,,0,471,0,384,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,852.5,0,0,0,9,94,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,867.5,0,852.5,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,336,80,8,0,30,2,2,25,8,6,-2,30,2,2,25,0,0,0,,,,,0,568,0,544,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,112,-60,16,2,30,2,1,60,18,11,0,20,2,1,80,0,0,0,,,,,0,425,0,360,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,540,120,10,-4,30,0,10,30,6,0,0,0,0,0,0,0,0,0,,,,,0,726,0,726,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,396,30,9,-1,0,0,1,20,8,7,0,0,0,0,0,0,0,0,,,,,0,607,0,584,0,1,30,40,70,30,7,1,40,4,0,0,,0,15,15,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,440,0,8,0,10,2,0,0,-8,2,0,15,10,0,0,2,0,0,,,,,0,-6,-6,-6,-6,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,440,24,8,-8,0,0,8,10,0,2,4,30,14,0,0,6,0,0,,,,,0,6,6,6,6,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,440,24,8,2,20,2,0,0,-10,2,-2,20,2,2,30,0,0,0,,,,,0,-10,-10,-10,-10,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,396,0,2,0,15,5,1,20,-2,8,0,20,3,3,40,8,0,0,,,,,0,6,6,6,6,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,396,-36,2,2,18,20,0,0,-4,8,0,0,0,0,0,8,0,0,,,,,0,4,4,4,4,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,396,30,2,0,0,0,0,0,-2,8,-1,0,0,1,15,7,0,0,,,,,0,5,5,5,5,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,280,-42,10,4,20,4,2,40,-14,10,-1,10,3,1,15,9,0,0,,,,,0,-5,-5,-5,-5,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,280,0,10,0,10,13,0,6,-10,10,0,10,13,0,6,10,0,0,,,,,0,0,0,0,0,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,280,0,10,0,10,5,0,0,-10,10,0,10,5,0,0,10,0,0,,,,,0,0,0,0,0,1,18,30,48,18,8,-1,30,4,1,0,,0,16,1,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,440,0,8,0,20,6,0,0,8,2,0,32,7,0,0,-2,0,0,,,,,0,0,0,6,6,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,464,0,0,0,0,0,0,0,0,6,0,30,15,0,0,-6,0,0,,,,,0,0,0,-6,-6,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,464,100,10,-4,0,0,4,25,6,0,0,25,4,0,0,0,0,0,,,,,0,-4,-4,6,6,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,396,-125,2,5,25,10,1,30,7,8,0,31,3,5,40,-8,0,0,,,,,0,5,5,-1,-1,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,360,0,4,0,20,16,0,0,4,8,0,0,0,8,50,-8,0,0,,,,,0,0,0,-4,-4,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
6,fr7ywcq2,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-30 21:21:19.284605+00:00,1,,,631.3,6,426,25,2,-1,20,1,1,10,1,7,0,35,1,1,25,-7,0,0,,,,,0,-1,-1,-6,-6,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
7,4lstzzhr,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-30 21:21:19.655906+00:00,1,,,482.5,7,238,0,14,0,20,4,2,40,14,9,0,30,4,1,60,-9,0,0,,,,,0,0,0,5,5,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
8,pw6gpuw3,,0,183,183,etfs2,Adios,128.200.135.199,2018-11-30 21:21:20.333594+00:00,1,,,689,8,280,0,10,0,15,10,0,15,10,10,0,20,6,0,20,-10,0,0,,,,,0,0,0,0,0,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
9,o6xznfar,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-30 21:21:21.173466+00:00,1,,,621,9,280,0,10,0,20,10,0,0,10,10,0,0,0,0,0,-10,0,0,,,,,0,0,0,0,0,1,25,33.5,58.5,25,5,1,33.5,1,-1,0,,0,17,2,pnbcdmga,,,,,,1
1,cvsr70o6,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-30 21:21:17.180426+00:00,1,,,452,1,440,-180,8,6,30,6,3,35,-14,2,0,35,7,0,0,2,0,0,,,,,0,-12,-12,-12,-12,1,30,38,68,30,8,-1,38,2,1,0,,0,18,3,pnbcdmga,,,,,,1
2,a1m3t8k2,,0,183,183,etfs2,Adios,128.200.135.201,2018-11-30 21:21:18.822271+00:00,1,,,532,2,464,-76,0,0,0,0,0,0,0,6,2,38,12,0,0,8,0,0,,,,,0,8,8,8,8,1,30,38,68,30,8,-1,38,2,1,0,,0,18,3,pnbcdmga,,,,,,1
3,hap7vuk8,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-30 21:21:18.849164+00:00,1,,,675.3,3,564,60,6,-2,0,0,2,30,-4,0,0,35,2,0,0,0,0,0,,,,,0,-8,-8,-4,-4,1,30,38,68,30,8,-1,38,2,1,0,,0,18,3,pnbcdmga,,,,,,1
4,pdmheqm5,,0,183,183,etfs2,Adios,128.200.135.214,2018-11-30 21:21:19.118391+00:00,1,,,395,4,271,150,7,-5,25,3,5,30,-2,8,0,25,3,5,40,8,0,0,,,,,0,11,11,6,6,1,30,38,68,30,8,-1,38,2,1,0,,0,18,3,pnbcdmga,,,,,,1
5,cbq187nv,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-30 21:21:19.519713+00:00,1,,,853,5,360,0,4,0,20,12,0,0,-4,8,0,30,2,8,45,8,0,0,,,,,0,4,4,4,4,1,30,38,68,30,8,-1,38,2,1,0,,0,18,3,pnbcdmga,,,,,,1
