participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,420,0,4,0,2,5,0,0,-4,4,0,0,0,0,0,4,1,0,40,1,0,0,0,1,0,0,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
7,5yibke6y,,0,184,183,etfs,Adios,128.200.135.216,2019-04-25 22:25:45.068618+00:00,1,,,426.5,7,601,90,3,0,2,2,0,0,-3,0,0,0,0,0,0,0,2,-2,4,9,2,2,0,-3,0,-3,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
8,npco0bwz,,0,184,183,etfs,Adios,128.200.135.201,2019-04-25 22:25:45.232385+00:00,1,,,920.5,8,632.5,0,0,0,7,7,0,0,0,0,0,15,5,0,0,0,2,0,0,0,2,45,0,0,0,0,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,296,-112.5,4,0,0,0,0,0,-4,4,0,0,0,0,0,8,3,3,40,3,0,0,6,10,0,10,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,429,0,2,0,10,5,2,12,-2,7,0,21,5,0,0,14,0,0,28,5,0,0,0,23,0,12,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,210,0,8,0,0,0,5,20,-8,7,0,20,5,0,0,14,3,0,0,0,0,0,3,13,0,9,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,103.5,187.5,6,0,0,0,3,15,-6,0,0,25,2,0,0,0,9,-5,0,0,5,35,4,-20,0,-2,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,1,1,0,0,-3,8,0,1,1,0,0,16,2,0,1,1,0,0,2,20,0,15,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,420,-75,4,0,0,0,0,0,-4,4,0,0,0,0,0,8,1,2,40,2,0,0,3,8,0,7,0,1,13,25,38,0,0,-1,0,0,2,37.5,5,1,8,8,l5wcvj1h
