participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,495,-75,6,0,0,0,1,20,6,1,3,30,3,0,0,-4,0,0,35,1,0,0,0,3,0,2,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,460,-51,6,1,5,1,1,9,7,2,2,25,2,0,0,-4,0,0,30,1,0,0,0,3,0,3,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,255,-72,4,0,0,0,2,9,4,6,0,25,2,0,0,-6,3,2,37,2,0,0,0,-6,0,-2,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,396,50,2,0,0,0,0,0,2,6,-2,0,0,2,2,-4,2,0,0,0,0,0,0,0,0,-2,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,376,0,4,0,0,0,4,15,4,8,0,0,0,4,29,-8,0,0,0,0,0,0,0,-4,0,-4,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,381,178,5,-3,1,5,5,1,2,7,-7,1,7,7,1,0,0,0,0,0,0,0,0,3,0,2,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,350,-52,0,2,11,2,0,0,2,0,2,35,2,0,0,-2,8,0,0,0,1,60,0,0,0,0,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,260,-14,2,0,0,0,0,0,2,0,2,30,2,0,0,-2,10,-1,0,0,1,35,0,0,0,0,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,375,36,1,0,0,0,1,9,1,0,0,0,0,0,20,0,7,-1,30,3,1,30,0,1,0,1,0,1,1,25,26,1,5,1,25,9,-1,36,2,0,3,3,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,420,-60,6,0,0,0,1,20,6,4,0,0,0,2,30,-4,0,2,30,2,0,0,0,5,0,2,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,409,0,7,0,1,4,1,20,7,4,0,10,1,1,25,-4,0,0,30,1,0,0,0,6,0,3,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,183,-50,4,-2,3,2,2,5,2,6,0,20,2,2,24,-6,5,2,37,2,0,0,0,-10,0,-4,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,446,0,2,0,3,2,0,0,2,4,0,0,0,0,0,-4,2,0,0,0,0,0,0,-2,0,-2,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,376,-5,4,1,5,50,0,0,5,8,0,0,0,4,24,-8,0,0,0,0,0,0,0,-7,0,-3,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,559,10,2,-2,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,298,0,2,0,2,10,0,0,2,2,0,20,1,0,0,-2,8,0,15,1,1,50,0,0,0,0,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,246,0,2,0,1,6,0,0,2,2,0,0,0,0,0,-2,9,0,0,0,0,0,0,0,0,0,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,411,105,1,3,10,3,1,9,4,0,0,0,0,0,0,0,6,-4,10,3,4,30,0,5,0,4,0,1,5,25,30,5,4,1,0,0,-1,30,4,0,4,4,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,360,0,6,0,0,0,0,0,-6,4,0,0,0,3,25,4,2,0,0,0,1,35,0,3,0,-2,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,409,10,7,-1,1,1,1,10,-6,4,0,1,3,0,0,4,0,0,31,1,0,0,0,4,0,-2,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,133,-10,2,-1,1,3,1,7,-1,6,1,20,2,2,25,7,7,0,31,2,0,0,0,-4,0,6,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,446,0,2,0,10,2,0,0,-2,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,371,80,5,0,5,10,0,0,-5,8,-4,0,0,4,20,4,0,0,0,0,0,0,0,-8,0,-1,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,569,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,298,0,2,0,7,4,0,0,-2,2,0,10,2,0,0,2,8,0,0,0,1,43,0,0,0,0,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,246,0,2,0,5,2,0,0,-2,2,0,10,2,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,516,-80,4,2,10,3,2,11,-6,0,3,30,3,0,0,3,2,0,30,7,2,35,0,2,0,-3,0,1,10,20,30,10,2,-1,20,4,1,0,0,0,5,5,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,360,20,6,-2,0,0,3,10,4,4,0,0,0,2,25,-4,2,0,0,0,1,30,0,3,0,0,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,419,10,6,-1,0,0,1,5,5,4,0,15,1,0,0,-4,0,0,20,2,0,0,0,5,0,1,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,123,0,1,0,5,3,1,15,1,7,0,15,1,2,25,-7,7,0,20,1,1,40,0,-10,0,-6,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,446,0,2,0,0,0,0,0,2,4,0,0,0,2,25,-4,2,0,0,0,0,0,0,-2,0,-2,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,451,0,5,0,5,10,0,0,5,4,0,0,0,2,30,-4,0,0,10,5,0,0,0,-7,0,1,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,569,0,0,0,2,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,298,-20,2,2,13,2,0,0,4,2,0,23,2,0,0,-2,8,0,0,0,1,40,0,2,0,2,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,246,-10,2,1,10,1,0,0,3,2,0,10,1,0,0,-2,9,0,0,0,0,0,0,1,0,1,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,436,0,6,0,0,0,1,15,6,3,0,0,0,1,35,-3,2,0,0,0,1,40,0,5,0,3,0,1,10,20,30,10,3,1,0,0,-1,0,0,0,6,6,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,380,85,4,-1,0,0,1,10,3,4,-2,0,0,2,20,-2,2,-1,0,0,1,30,0,4,0,1,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,429,-30,5,0,1,5,1,40,5,4,0,1,1,0,0,-4,0,1,30,1,0,0,0,6,0,1,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,123,55,1,-1,7,3,1,10,0,7,-2,0,0,2,15,-5,7,0,0,0,1,35,0,-15,0,-5,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,446,-22,2,0,0,0,0,0,2,4,1,22,2,0,0,-5,2,0,0,0,0,0,0,-5,0,-3,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,451,0,5,0,8,10,0,0,5,4,0,0,0,4,25,-4,0,0,10,5,0,0,0,-6,0,1,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,569,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,278,-88,4,2,11,4,0,0,6,2,3,23,3,0,0,-5,8,0,25,1,1,40,0,3,0,1,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,236,0,3,0,0,0,1,15,3,2,0,15,2,0,0,-2,9,0,0,0,0,0,0,2,0,1,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,436,0,6,0,0,0,3,15,6,3,0,0,0,3,35,-3,2,0,0,0,1,50,0,8,0,3,0,1,11,22,33,11,2,1,22,4,-1,30,1,0,7,7,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,465,-40,3,0,0,0,2,14,-3,2,-1,0,0,1,20,2,1,2,30,2,0,0,3,6,0,2,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,399,0,5,0,0,0,1,40,-5,4,0,0,0,1,40,8,1,0,20,1,1,50,1,10,0,4,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,178,24,0,3,15,3,0,0,-3,5,0,0,0,0,0,10,7,-2,0,0,2,30,5,-3,0,12,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,424,0,2,0,0,0,0,0,-2,5,0,0,0,1,22,10,2,0,0,0,0,0,2,5,0,10,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,451,40,5,0,8,5,0,0,-5,4,-2,0,0,2,20,4,0,0,10,2,0,0,0,-7,0,-1,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,569,-92,0,1,12,2,0,1,-1,0,4,23,4,0,1,8,0,0,25,2,0,1,0,10,0,7,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,190,0,6,0,10,2,2,15,-6,5,0,20,3,3,25,10,8,0,20,1,1,40,8,15,0,12,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,236,0,3,0,0,0,1,15,-3,2,0,20,1,0,0,4,9,0,0,0,0,0,9,12,0,10,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,436,68,6,-4,10,2,4,10,-2,3,-1,20,4,2,20,4,2,0,20,3,2,30,2,12,0,4,0,1,12,20,32,12,4,-1,20,5,2,30,2,1,8,8,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,425,-11,3,1,11,2,0,0,-4,1,0,0,0,0,0,2,3,0,0,0,2,30,3,7,0,1,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,399,32,5,-1,9,1,1,11,-4,4,-1,15,1,1,21,6,1,0,20,1,1,40,1,13,0,3,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,202,-21,3,0,0,0,1,15,-3,5,1,21,2,0,0,12,5,0,25,1,1,35,5,11,0,14,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,424,0,2,0,0,0,0,0,-2,5,0,0,0,1,22,10,2,0,0,0,0,0,2,15,0,10,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
5,k6i1mfqz,,0,184,183,etfs,Adios,128.200.135.216,2018-12-07 21:25:28.812126+00:00,1,,,749.5,5,491,0,5,0,5,10,0,0,-5,2,0,0,0,1,30,4,0,0,10,2,0,0,0,-8,0,-1,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
6,9jdfepju,,0,184,183,etfs,Adios,128.200.135.199,2018-12-07 21:25:29.043112+00:00,1,,,666,6,477,0,1,0,0,0,1,30,-1,4,0,12,5,0,20,8,0,0,0,0,0,30,0,17,0,7,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
7,gyw34a8k,,0,184,183,etfs,Adios,128.200.135.209,2018-12-07 21:25:29.519307+00:00,1,,,554.5,7,190,0,6,0,10,2,2,15,-6,5,0,0,0,3,30,10,8,0,20,1,1,40,8,27,0,12,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
8,gilhmf59,,0,183,183,etfs,Adios,128.200.135.212,2018-12-07 21:25:30.823128+00:00,1,,,713,8,236,0,3,0,0,0,0,0,-3,2,0,20,1,0,0,4,9,0,0,0,1,35,9,22,0,10,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
9,99wahnj9,,0,184,183,etfs,Adios,128.200.135.201,2018-12-07 21:25:31.157672+00:00,1,,,607,9,504,0,2,0,15,0,1,15,-2,2,0,40,0,1,25,4,2,0,75,0,1,45,2,16,0,4,0,1,11,21,32,11,1,-1,21,1,2,0,0,1,9,9,vh967hka
1,vzha90ch,,0,184,183,etfs,Adios,128.200.135.206,2018-12-07 21:25:23.705623+00:00,1,,,667,1,414,60,4,0,0,0,0,0,-4,1,0,0,0,0,0,2,3,-2,0,0,2,30,1,6,0,-1,0,1,11,20,31,0,0,-1,20,3,2,30,3,1,10,10,vh967hka
2,iapdtiln,,0,184,183,etfs,Adios,128.200.135.214,2018-12-07 21:25:27.466000+00:00,1,,,523,2,431,0,4,0,9,1,0,0,-4,3,0,15,2,0,0,6,1,0,25,2,0,0,1,16,0,3,0,1,11,20,31,0,0,-1,20,3,2,30,3,1,10,10,vh967hka
3,3ghhx4uo,,0,184,183,etfs,Adios,128.200.135.218,2018-12-07 21:25:27.466997+00:00,1,,,518,3,181,10,3,0,0,0,1,15,-3,6,1,21,1,0,0,14,5,-1,0,0,1,27,4,26,0,15,0,1,11,20,31,0,0,-1,20,3,2,30,3,1,10,10,vh967hka
4,pgvesq8a,,0,184,183,etfs,Adios,128.200.135.208,2018-12-07 21:25:27.915371+00:00,1,,,654,4,424,0,2,0,0,0,0,0,-2,5,0,0,0,1,22,10,2,0,0,0,0,0,2,25,0,10,0,1,11,20,31,0,0,-1,20,3,2,30,3,1,10,10,vh967hka
