participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,454,10,8,-1,7,1,1,10,7,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,6,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,400.5,-26,8,0,10,1,1,9,8,3,0,18,1,1,17,-3,1,1,28,1,1,27,0,0,0,5,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,410,17,2,0,0,0,0,0,2,7,-1,0,0,1,10,-6,0,0,10,1,0,0,0,1,0,-4,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,363,0,1,0,9,3,0,0,1,11,0,16,20,11,17,-11,0,0,0,0,0,0,0,0,0,-10,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,461,10,1,-1,0,0,1,8,0,4,0,1,2,0,0,-4,0,0,2,1,0,0,0,-1,0,-4,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,234,-27,2,1,11,1,0,0,3,2,1,19,1,0,0,-3,10,0,0,0,2,27,0,0,0,0,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,305.5,16,0,1,10,2,0,0,1,0,0,12,2,0,0,0,9,-1,0,0,1,25,0,1,0,1,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,10,17,27,10,3,1,17,2,-1,26,1,0,2,2,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,440,-27,8,0,9,3,3,12,8,2,0,15,3,1,20,-2,0,1,27,3,0,32,0,6,0,6,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,464,10,7,-1,8,1,1,9,6,1,0,2,1,0,0,-1,0,0,1,1,0,0,0,4,0,5,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,374.5,0,8,0,10,1,1,9,8,3,0,18,1,1,17,-3,2,0,28,1,1,27,0,5,0,5,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,427,-10,2,1,10,1,0,0,3,6,0,0,0,0,0,-6,0,0,0,0,0,0,0,-2,0,-3,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,363,-41,1,-1,0,0,1,9,0,11,3,17,21,0,0,-14,0,0,0,0,0,0,0,-14,0,-14,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,471,68,0,0,4,2,0,0,0,4,-4,2,2,4,2,0,0,0,0,0,0,0,0,-1,0,0,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,207,10,3,0,10,1,0,0,3,3,1,19,1,0,0,-4,10,-1,0,0,1,27,0,-1,0,-1,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,321.5,-10,1,1,10,2,1,10,2,0,0,15,2,0,0,0,8,0,20,2,2,28,0,3,0,2,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,280,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,10,17,27,10,4,1,17,5,-1,27,2,0,3,3,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,413,-27,8,0,9,3,4,12,-8,2,0,17,4,1,20,2,1,1,27,2,1,32,0,0,0,-6,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,474,0,6,0,11,1,1,9,-6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-1,0,-5,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,374.5,10,8,-1,10,1,1,9,-7,3,0,18,1,1,17,3,2,0,28,1,1,27,0,1,0,-4,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,417,18,3,0,0,0,0,0,-3,6,-1,0,0,1,17,5,0,0,0,0,0,0,0,0,0,2,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,322,90,0,0,9,10,0,0,0,14,-5,4,17,6,18,9,0,0,3,26,0,0,0,-5,0,9,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,539,0,0,0,10,3,0,4,0,0,0,2,4,0,5,0,0,0,5,2,0,2,0,-1,0,0,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,217,-18,3,0,10,1,0,0,-3,4,1,18,1,0,0,5,9,0,0,0,1,28,0,1,0,2,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,311.5,17,2,1,10,2,1,12,-3,0,0,13,2,0,0,0,8,-1,19,2,1,26,0,0,0,-3,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,280,-90,0,0,0,0,0,0,0,0,5,18,5,0,0,5,10,0,0,0,0,0,0,5,0,5,0,1,10,18,28,10,2,-1,18,7,1,27,2,0,4,4,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,386,0,8,0,9,4,3,11,-8,2,0,17,3,1,20,2,2,0,27,1,1,32,0,-6,0,-6,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,474,37.5,6,-2,9,1,2,9,-4,1,-1,2,1,1,2,0,0,0,9,2,0,0,0,-5,0,-4,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,384.5,10,7,-1,0,0,1,10,-6,3,0,10,1,1,18,3,2,0,14,1,1,28,0,-2,0,-3,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,435,-20,3,2,10,2,0,0,-5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,412,0,0,0,9,3,0,0,0,9,0,17,15,0,0,9,0,0,26,1,0,0,0,4,0,9,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,539,0,0,0,10,1,0,0,0,0,0,17,1,0,0,0,0,0,12,2,0,0,0,-1,0,0,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,199,-54.5,3,1,10,1,0,0,-4,5,1,18,1,0,0,6,9,1,27,1,0,0,0,3,0,2,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,328.5,27,3,0,10,2,2,10,-3,0,0,15,2,0,0,0,7,-1,25,1,1,25,0,-3,0,-3,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,10,0,0,0,2,40,0,10,0,5,0,1,10,17.5,27.5,10,5,-1,17.5,1,1,27,1,0,5,5,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,386,0,8,0,9,2,4,11,8,2,0,17,3,2,19,-2,2,0,27,2,1,32,0,0,0,6,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,511.5,-35,4,-2,10,5,2,10,2,0,0,17,2,0,0,0,0,2,28,2,0,0,0,-3,0,2,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,394.5,0,6,0,0,0,0,0,6,3,0,18,1,1,17,-3,2,0,28,1,1,27,0,1,0,3,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,415,0,5,0,10,1,0,0,5,5,0,0,0,1,18,-5,0,0,0,0,0,0,0,0,0,0,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,412,0,0,0,9.8,4,0,0,0,9,0,17.8,15,0,0,-9,0,0,27.5,1,0,0,0,-5,0,-9,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,539,-60,0,4,11,4,0,0,4,0,1,18,1,0,0,-1,0,0,12,3,0,0,0,2,0,3,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,144.5,84.5,4,-1,0,0,1,10,3,6,-1,0,0,1,18,-5,10,-2,0,0,2,28,0,1,0,-2,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,355.5,10.5,3,-1,10,1,1,10,2,0,0,16,2,0,0,0,6,0,25,2,0,0,0,-1,0,2,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-5,10,0,0,0,0,0,0,5,0,-5,0,1,10.5,18,28.5,10.5,4,1,18,2,-1,28,3,0,6,6,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,386,0,8,0,9,2,4,11,-8,2,0,17,4,2,18.5,2,2,0,27,2,2,29,0,-6,0,-6,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,476.5,-56,2,2,10,2,1,15,-4,0,2,18,3,0,0,2,2,0,28,1,1,28,0,-5,0,-2,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,394.5,10,6,0,0,0,0,0,-6,3,1,18,2,1,18,4,2,-1,28,3,1,28,0,-1,0,-2,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,415,8,5,1,10,1,0,0,-6,5,-1,0,0,1,18,4,0,0,0,0,0,0,0,-2,0,-2,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,412,0,0,0,10,1,0,0,0,9,0,18,20,0,0,9,0,0,28,1,0,0,0,4,0,9,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,479,48,4,-3,0,0,3,10,-1,1,-1,0,0,1,17,0,0,0,12,2,0,0,0,1,0,-1,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,229,46,3,0,0,0,1,10.5,-3,5,-1,0,0,1,18,4,8,-1,0,0,1,28,0,2,0,1,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,366,0,2,0,10,2,0,0,-2,0,0,17,2,0,0,0,6,0,26,3,0,0,0,-3,0,-2,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,190,-56,0,0,0,0,0,0,0,5,0,0,0,0,0,5,10,2,28,5,0,0,0,10,0,5,0,1,10,18,28,10,3,-1,18,4,1,28,3,0,7,7,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,386,0,8,0,9,2,2,11,8,2,0,17,2,2,19,0,2,0,27,2,2,29,2,4,0,10,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,420.5,56.1,4,-1,10,2,3,10,3,2,-1,18,1,1,18,0,2,-1,28,1,1,28,1,-1,0,4,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,404.5,0.1,6,-1,10,2,1,10,5,4,-1,18,3,1,18,0,1,1,28,2,1,28,2,6,0,7,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,423,0,6,0,9.5,1,0,0,6,4,0,0,0,1,18.5,0,0,0,0,0,0,0,0,4,0,6,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,412,-54.3,0,0,0,0,0,0,0,9,3,18.1,20,9,19,0,0,0,0,0,0,0,0,4,0,0,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,527,0,1,0,10,3,0,0,1,0,0,18,2,0,0,0,0,0,12,1,0,0,0,2,0,1,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,275,84.1,3,-1,0,0,1,10,2,4,-1,0,0,1,18,0,7,-2,0,0,2,28,5,9,0,7,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,366,-86,2,3,10,3,0,0,5,0,0,18,4,0,0,0,6,2,28,3,0,0,8,10,0,13,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,134,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,12,22,0,12,0,1,10,18.1,28.1,10,5,1,18.1,3,0,28,4,1,8,8,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,386,36,8,0,9,4,5,11,8,2,-2,16,2,2,18,0,2,0,25,2,2,28,2,14,0,10,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
2,qf65adf4,,0,184,183,etfs,Adios,128.200.135.206,2019-05-01 22:27:44.695917+00:00,1,,,492.4,2,476.6,56,3,-1,10,1,1,9,2,1,-1,15,4,1,15,0,1,-1,25,6,1,24,0,1,0,2,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
3,ahneqn9o,,0,184,183,etfs,Adios,128.200.135.218,2019-05-01 22:27:45.113133+00:00,1,,,662.6,3,404.6,56,5,-1,10,4,1,10,4,3,-1,17,2,1,17,0,2,-1,27,3,1,27,1,11,0,5,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
4,0p8cypcm,,0,183,183,etfs,Adios,128.200.135.201,2019-05-01 22:27:46.467636+00:00,1,,,676,4,423,0,6,0,10,1,0,0,6,4,0,0,0,0,18.3,0,0,0,0,0,0,0,0,10,0,6,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
5,plnuqqn0,,0,184,183,etfs,Adios,128.200.135.212,2019-05-01 22:27:46.487816+00:00,1,,,633.4,5,357.7,18,0,0,8,4,0,0,0,12,-1,17,10,12,18,0,0,0,27,3,0,0,0,4,0,0,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
6,lmajtu3j,,0,184,183,etfs,Adios,128.200.135.208,2019-05-01 22:27:46.995764+00:00,1,,,565,6,527,-56,1,2,10,3,0,0,3,0,2,18,2,0,0,0,0,0,13,3,0,0,0,5,0,3,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
7,ts9j0vus,,0,183,183,etfs,Adios,128.200.135.216,2019-05-01 22:27:47.849395+00:00,1,,,632,7,359.1,28,2,0,0,0,1,11,2,3,0,0,0,1,18.1,0,5,-1,0,0,1,28,4,15,0,6,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
8,qesdz80v,,0,184,183,etfs,Adios,128.200.135.199,2019-05-01 22:27:48.947893+00:00,1,,,560.2,8,280,-138,5,0,10,6,0,0,5,0,3,18,3,0,0,0,8,3,28,3,0,0,11,26,0,16,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
9,m66uyzpp,,0,183,183,etfs,Adios,128.200.135.214,2019-05-01 22:27:49.195493+00:00,1,,,691,9,134,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,12,34,0,12,0,1,10,18,28,10,2,1,18,5,0,28,3,1,9,9,yn7yehyz
1,ozhitwwt,,0,184,183,etfs,Adios,128.200.135.209,2019-05-01 22:27:44.616064+00:00,1,,,673.5,1,422,56,8,0,9,2,4,11,-8,0,0,15,3,0,18,0,2,-2,25,2,2,28,0,6,0,-8,0,1,10,18,28,10,5,-1,18,11,2,28,5,1,10,10,yn7yehyz
